0.024658589	-0.01766481	-0.0036564898	0.043469906	0.03270647	0.2329246	-0.026365934	0.028660187	0.108767964	-0.022218306	-0.07097583	0.017921492	0.005290902	0.03852643	0.08378704	0.04531948
0.020925788	-0.035956554	-0.07519159	0.022003371	0.06475117	0.1636653	-0.054616433	0.028102312	0.14597328	-0.01175479	-0.038284615	0.021206126	0.05355908	0.015779408	0.05518906	0.10044661
-0.04319745	-0.042586327	-0.090497434	0.044938315	-0.006528019	0.11898229	0.021957865	0.026164066	0.06940919	0.0027199492	-0.043188605	0.04105327	0.06739381	-0.025449926	0.048166227	0.0569776
-0.00069069053	-0.03299199	-0.006621196	0.053081416	0.09342023	0.13079104	-0.019891197	-0.006502238	-0.011757665	-0.036196724	-0.058531065	-0.024003789	0.062389113	0.0030300568	0.05776893	0.08355501
-0.0068537183	-0.018307092	-0.014474001	0.07320268	0.061180755	0.18111826	0.021756746	0.07192471	0.098444976	-0.008619975	-0.04409262	0.039640654	0.045789573	-0.025087403	0.018307421	0.03332437
0.028279366	0.010980858	-0.03573902	0.06461687	0.054358203	0.112738125	-0.025945356	-0.05569389	0.050647598	-0.024851529	-0.046291754	0.022601588	0.013218573	-0.028602256	0.13940464	-0.023011958
0.06246829	-0.045896962	-0.028048286	0.08209841	0.08126396	0.13100998	-0.037462883	0.0600566	0.047243148	0.07029388	-0.06605396	0.06116601	0.08870795	-0.058222674	0.049889017	0.08292008
0.002514945	0.013593683	-0.047183756	0.10677883	0.097711846	0.1159476	-0.03643219	-0.027783021	0.08724223	-0.0025594833	-0.07005632	0.049450036	0.013848701	0.044565294	0.063250594	0.08058747
0.037535533	0.0026627153	-0.014019796	0.016978964	0.043617997	0.13577498	-0.011660735	0.03274402	0.13171181	-0.044577178	0.00083383947	0.010165276	0.109161	0.021842258	0.10785525	0.052062895
0.05307563	-0.0569111	-0.08701201	0.059871726	-0.0013407256	0.16649279	0.0102879	0.014767357	0.015229247	-0.004845141	-0.067995936	0.01975763	0.06474452	-0.015321005	-0.06166089	0.13941321
0.04045677	-0.089118674	-0.04218048	0.055781834	0.06494199	0.153591	-0.05091891	-0.03141452	0.05553915	0.00018550451	-0.020554237	0.003741696	0.045130566	0.032410305	0.10223804	0.050998844
0.014458364	-0.04526379	0.012563576	0.054268353	0.03531614	0.21309605	-0.007222475	-0.022149047	0.05030023	0.0041097817	-0.049884997	0.114073694	0.045191262	-0.055095084	0.09120293	0.09467493
0.017667219	-0.0089270435	-0.007934576	-0.02515803	0.052906167	0.080978	-0.01783232	-0.008040545	0.06020453	0.010538136	0.014645142	-0.019469643	0.010786667	-0.08874567	0.10384446	0.025018329
-0.041913424	-0.011862896	-0.0053861113	-0.014641238	0.11402167	-0.028332112	-0.050214354	0.092905186	0.07460078	-0.010181711	-0.045776002	0.069390535	0.0037241767	0.011535938	0.0769088	0.14850453
-0.037397746	-0.05074514	-0.04805805	-0.0013190643	0.07470181	0.21849594	0.05716238	-0.044195745	0.042576037	-0.050798133	-0.08360582	0.074434415	0.017887676	-0.016046895	0.030096728	0.021961246
-0.035004053	-0.03219651	-0.025939817	0.046769597	-0.0082969675	0.10697367	-0.031782813	0.018769182	0.16153078	0.02149864	-0.026855657	-0.014048513	0.012898062	0.032548886	0.083457336	0.09111879
0.018835155	0.011182656	0.0017442201	0.03563817	0.09577242	0.0551618	0.052311406	-0.08597805	-0.037514184	0.011251272	-0.09878138	0.04081068	0.04568738	0.10009505	0.06263526	0.042512033
-0.0303341	0.02367733	0.022695236	0.039066285	0.014415907	0.14354402	0.039547086	0.008702824	0.077092156	0.033979703	-0.04661317	0.06772583	0.011766483	0.0064341663	0.024048787	0.15577099
0.012800042	0.0074641616	-0.067683175	0.048919562	0.10817941	0.1511477	-0.023906708	0.087338425	0.09609782	-0.02154792	0.0029949432	-0.0004430376	0.06090336	-0.03480408	-0.0054287408	0.05219381
-0.008046704	-0.07375927	0.015333389	-0.030795686	0.03261585	0.14368263	0.08594778	0.033032686	0.01790603	-0.05812826	-0.040906057	0.03591702	0.077916615	-0.023591856	0.029163623	0.0138574075
-0.075833745	0.062850215	0.0020746235	0.028562743	-0.0613573	0.04429548	-0.028786417	-0.07828812	0.1340708	0.033336896	-0.09106073	0.044567905	-0.008578675	-0.033392515	0.11876076	0.054623675
0.028649408	-0.054358587	-0.01939874	0.06532389	0.044421166	0.04857006	-0.03435496	0.04983221	0.077674404	-0.08066213	0.007476559	-0.008312031	0.038471013	0.056441866	0.050150014	0.065265074
0.033147704	-0.12846556	-0.07136488	-0.04327143	0.030386062	0.22948772	0.06610735	-0.025928749	0.0469683	0.022138309	-0.06559803	-0.03264865	0.041527744	0.0015489736	0.025938451	0.074529655
-0.06986304	-0.05252083	0.005076045	-0.022841256	0.031431973	-0.018990314	-0.06151341	0.13703008	0.095052265	-0.10479368	-0.013961453	0.11994985	0.007348495	-0.09528075	0.09650765	0.027853983
-0.01163021	-0.06823373	-0.025462877	0.05472977	0.009608181	0.12594739	-0.016194655	-0.0432386	-0.028279606	0.027580148	0.049734924	0.017709719	0.0008420928	0.024625892	-0.0035398556	0.05098765
0.014809983	-0.008272855	-0.10717708	0.0233226	0.08653413	-0.008042354	0.01685713	-0.03149924	0.11537695	-0.035645287	-0.04825088	-0.0056431848	-0.009087207	0.09097969	0.07397648	0.027862143
-0.074928686	-0.05034176	-0.08480383	0.120263554	-0.008814132	0.16294509	0.0090812	-0.006042638	0.12098486	0.0025093334	-0.026939437	-0.027759543	-0.017425027	-0.078633614	0.07103269	0.035432268
0.026416056	0.011458008	0.0484888	0.0824485	0.0052598435	0.019991701	-0.06346168	-0.028099785	0.09663158	-0.03520711	-0.06649278	-0.010820048	-0.036404554	-0.03754908	0.09323867	0.06737744
0.01732453	-0.013636302	0.025907509	-0.0110988775	0.059780113	0.14822268	-0.07152782	-0.024672125	0.10513577	0.031732064	0.04156374	0.013504071	-0.041092675	0.001235431	0.04929896	0.0065289373
0.017515797	0.02421651	-0.011431994	-0.014917451	-0.024660008	0.086710684	-0.014699975	0.0051324256	0.020089883	0.065009356	0.033564847	-0.051979292	-0.055907052	0.029430887	0.04458527	0.035828512
0.020552931	0.0022634869	-0.014796171	-0.1021532	0.11350924	0.009906386	-0.0571552	0.13180126	0.085528634	-0.053766843	-0.10920833	0.014903033	0.029429693	-0.028132286	0.00091478054	0.10925401
-0.0692675	-0.032228474	0.007953424	0.046379548	0.07086658	0.0005964847	0.023894746	0.057262123	0.06345684	-0.02173024	0.019420698	0.035027497	-0.0035452892	-0.07380897	0.029108388	0.04147179
-0.031138446	-0.03634357	0.025455836	0.07274785	0.1145263	0.13204269	-0.090695836	-0.076094106	0.099076174	-0.032248877	-0.08308084	0.040302876	0.09088445	-0.008343716	-0.038611714	0.0689111
0.07410057	0.030253705	-0.027649961	-0.043251038	0.12534817	-0.057169493	-0.04856789	0.025863737	0.12139441	0.033455346	-0.027858375	0.014038372	-0.085004024	-0.03611807	0.032330316	-0.04004694
0.08964874	0.037911523	-0.025161155	0.07313581	0.06590847	0.10347174	0.021172311	0.03627032	-0.021014832	-0.07701468	0.08066479	-0.0026850624	0.009780795	0.017641222	0.15548491	0.06420897
0.08595153	-0.09709657	-0.054301895	0.0045502535	0.032622747	0.06958977	0.059688665	0.0049878904	0.13901532	-0.003307093	-0.07580272	0.06306873	-0.0029938691	-0.014672836	0.06422983	-0.10656817
-0.06397549	0.0061264504	0.0053642113	-0.016903047	0.0031527185	0.09766111	-0.040844914	-0.05996428	0.11657912	0.025310379	-0.050738733	-0.022749543	-0.027330583	-0.084931284	0.04641299	-0.027931554
-0.0022966699	-0.022615332	-0.054536387	-0.032284204	0.12657976	-0.012696523	0.0188053	0.12911238	0.032929003	0.0042361794	-5.1453346e-05	-0.034463666	0.034623317	-0.069776796	0.025563795	0.050872948
-0.0080409665	-0.11185207	0.034691766	0.10850512	0.0036296295	0.052287426	0.0152100865	0.10362953	-0.026859492	0.009912229	-0.09178644	0.044151366	-0.031614497	-0.029511752	-0.022363376	0.09491799
0.036728773	0.022836449	-0.02661288	-0.065302305	0.044629045	0.22537802	0.041981213	-0.06732062	-0.0740481	-0.11699202	-0.052828364	0.038447354	0.03687606	0.024629898	0.07626299	-0.06903269
0.084821336	-0.03013945	-0.02278897	-0.030685494	-0.015813358	0.20657335	-0.07009859	0.067960836	0.09044428	-0.07684096	-0.087135606	0.0955435	-0.01803943	-0.0015911267	-0.077758305	0.07911545
-0.08838492	0.037522625	-0.015063944	-0.03315812	0.0057866215	0.050825182	-0.05079522	-0.042768467	-0.02645812	0.012072434	-0.01929214	0.037245046	0.049457762	0.06987835	0.07532777	0.07223674
-0.047250815	0.09939606	-0.029616166	-0.02911904	0.04663005	0.1353346	-0.10181978	0.13886254	0.123476945	-0.02159217	-0.050020836	0.09725921	-0.057490073	0.054433804	0.022001844	0.011381624
0.04769953	-0.02320816	-0.06568245	-0.01638269	0.022187902	0.23630132	-0.074900255	0.05087777	0.057587024	0.07295601	0.0007333649	-0.027857736	-0.12236705	0.10612339	0.003116861	0.1570747
-0.0058834865	-0.0409429	0.005436893	0.03686334	0.04849469	-0.065005295	0.015688969	-0.05813606	0.103341706	-0.16644545	-0.06133126	0.0071785566	0.08452255	0.049149062	-0.032441672	-0.059761755
-0.042185586	0.010928648	-0.020752242	-0.024625573	0.046309803	0.005188624	-0.019406868	0.043343026	0.11809828	0.015569293	0.009437505	0.0823572	0.014304745	-0.019689037	0.12622938	0.05652484
0.009749255	-0.014666155	-0.023221621	-0.022371674	-0.015478531	0.022555303	-0.0031250364	0.002939368	-0.033852197	-0.060042385	-0.008264349	0.0073976703	0.04507534	-0.019981539	-0.06070881	-0.01924575
0.06017345	0.042001486	-0.0072688814	0.09721061	0.020727964	0.05723118	0.0047178683	-0.025803255	0.023074806	0.06532737	-0.0071102954	0.0113393385	0.058693327	0.015513235	0.094157845	0.0034965647
0.034897145	0.030592028	0.03328082	0.15724821	-0.031213969	0.07705156	-0.013662641	-0.031339183	0.04191283	-0.015136	0.04888016	0.031538166	-0.039720953	0.0043667825	-0.109986186	0.051911168
0.045983132	0.06542878	-0.004710522	-0.0957436	0.04048357	0.049065724	0.0018189546	-0.044867918	0.05023572	-0.030138668	0.079017624	-0.03252245	0.013831275	0.09650693	-0.022216668	-0.012949134
0.07879177	-0.13180278	-0.053747084	0.05881126	0.08568656	-0.02204197	0.092633665	0.020155067	0.024164392	-0.048873305	-0.0033257261	0.00069821137	-0.036504112	-0.02211989	0.032614112	0.09345386
0.031530302	-0.091827676	-0.09560326	-0.05438318	-0.0005907286	0.12629555	-0.00037245543	-0.019442707	0.2358903	0.03032621	-0.040122587	0.023060285	0.12004212	-0.032690305	0.028455302	-0.018328043
0.014530906	-0.11600302	-0.045051098	-0.021300137	0.046073943	0.13083683	-0.04820889	0.06852136	-0.077426046	0.03299275	0.020752328	-0.045727987	0.019739415	-0.043600075	0.081915736	0.0029441211
0.055505734	-0.09855039	-0.06303194	-0.0187625	-0.043165036	0.12183532	0.039426353	-0.019177102	-0.005514442	0.06300682	-0.043373324	-0.07624903	0.029658295	-0.0053529204	0.18347651	-0.0069952565
0.051422082	-0.018350061	-0.059911963	0.0100998245	-0.045409407	0.02523938	-0.023911376	-0.1629345	0.044840366	-0.016438818	-0.039332945	-0.039847597	0.025775174	0.08269976	0.07174876	-0.07188779
0.067122206	0.017287847	0.013009445	-0.022528885	0.012976486	0.04993665	0.051535226	-0.08491603	0.089987494	-0.019055625	-0.09226332	0.10174067	0.07448865	0.006306485	-0.05538553	0.014670328
-0.0058338465	-0.02892634	-0.009827754	-0.0059069237	0.011944789	0.07315535	0.003464369	-0.03642996	-0.021197127	-0.045606703	-0.0131452745	0.042333733	0.03052281	-0.029451977	-0.11466892	0.1287648
0.04226567	-0.01994248	-0.08277764	0.105161555	0.07349253	0.074419014	-0.055234313	-0.007804641	0.015995087	-0.11877699	-0.11447776	0.1037869	-0.030577747	0.039820176	0.0072592795	0.096386716
0.10108788	0.016341092	0.008861396	0.08569935	-0.033315215	0.29164582	-0.07057371	-0.058799166	0.113120876	-0.005532183	-0.19664112	0.022514414	0.019230077	0.0059709996	0.027084317	0.036184043
0.054051626	-0.069466375	-0.06705259	-0.024693256	-0.0055978014	0.044446364	0.029046178	-0.0075049847	0.09700588	-0.012112493	0.0072642327	-0.08859918	0.014413181	-0.028038837	0.039700903	0.075672746
0.054726273	0.042644966	0.11719119	0.05301571	-0.007369392	0.19931507	-0.04997738	0.061563905	-0.024462285	-0.004610101	-0.034668915	0.1917087	-0.09799187	0.11691768	0.023441909	0.079699874
